Branch Index, From/To, To/From, 1, 2, 3, 4, 5
(47, 208, 207), 0.1499999999999999,0.81,0.1499999999999999,0.1499999999999999,0.7 
(48, 208, 209), 0.0,0.0,0.0,0.0,0.0 
(48, 209, 208), 0.0,0.0,0.0,0.0,0.0 
(49, 208, 210), -1.8599999999999999,-2.52,-1.8599999999999999,-1.8599999999999999,-2.41 
(49, 210, 208), 1.8599999999999999,2.52,1.8599999999999999,1.8599999999999999,2.41 
(50, 211, 213), 0.0,0.0,0.0,0.0,-1.075396563285624 
(50, 213, 211), 0.0,0.0,0.0,0.0,1.075396563285624 
(51, 211, 214), 0.0,0.0,0.0,0.0,1.0753965632856257 
(51, 214, 211), 0.0,0.0,0.0,0.0,-1.0753965632856257 
(52, 212, 213), -4.919829171834132,-5.25,-5.249999999999999,-3.6999999999999993,-4.056603436714376 
(52, 213, 212), 4.919829171834132,5.25,5.249999999999999,3.6999999999999993,4.056603436714376 
(53, 212, 223), 0.0,0.0,0.0,-0.9599999999999682,-1.1800000000000006 
(53, 223, 212), 0.0,0.0,0.0,0.9599999999999682,1.1800000000000006 
(54, 213, 223), 0.0,0.0,0.0,0.0,0.0 
(54, 223, 213), 0.0,0.0,0.0,0.0,0.0 
(55, 214, 216), 0.0,-1.94,-1.94,-1.94,-0.8646034367143742 
(55, 216, 214), 0.0,1.94,1.94,1.94,0.8646034367143742 
(56, 215, 216), -0.5500000000000393,-0.15999999999999887,0.681000000000001,-0.1600000000000302,-1.2353965632856265 
(56, 216, 215), 0.5500000000000393,0.15999999999999887,-0.681000000000001,0.1600000000000302,1.2353965632856265 
(57, 215, 221), 0.0,0.0,0.0,0.0,0.0 
(57, 221, 215), 0.0,0.0,0.0,0.0,0.0 
(58, 215, 221), 0.0,0.0,0.0,0.0,0.0 
(58, 221, 215), 0.0,0.0,0.0,0.0,0.0 
(59, 215, 224), -1.3877787807814457e-17,-2.6020852139652106e-18,-7.719519468096792e-16,-0.13574813808823039,0.8163965632856248 
(59, 224, 215), 1.3877787807814457e-17,2.6020852139652106e-18,7.719519468096792e-16,0.13574813808823039,-0.8163965632856248 
(60, 216, 217), 0.0,0.0,0.0,0.0,0.0 
(60, 217, 216), 0.0,0.0,0.0,0.0,0.0 
(61, 216, 219), -3.885780586188048e-14,2.220446049250313e-16,-4.596323321948148e-14,-3.175237850427948e-14,2.220446049250313e-16 
(61, 219, 216), 3.885780586188048e-14,-2.220446049250313e-16,4.596323321948148e-14,3.175237850427948e-14,-2.220446049250313e-16 
(62, 217, 218), 0.0,0.0,0.0,0.0,0.0 
(62, 218, 217), 0.0,0.0,0.0,0.0,0.0 
(63, 217, 222), 0.0,0.0,0.0,0.0,0.0 
(63, 222, 217), 0.0,0.0,0.0,0.0,0.0 
(64, 218, 221), 0.0,0.0,0.0,0.0,0.0 
(64, 221, 218), 0.0,0.0,0.0,0.0,0.0 
(65, 218, 221), 0.0,0.0,0.0,0.0,0.0 
(65, 221, 218), 0.0,0.0,0.0,0.0,0.0 
(66, 219, 220), -0.9050000000000195,-0.9049999999999999,-0.905000000000023,-0.9050000000000159,-0.9049999999999999 
(66, 220, 219), 0.9050000000000195,0.9049999999999999,0.905000000000023,0.9050000000000159,0.9049999999999999 
(67, 219, 220), -0.9050000000000195,-0.9049999999999999,-0.905000000000023,-0.9050000000000159,-0.9049999999999999 
(67, 220, 219), 0.9050000000000195,0.9049999999999999,0.905000000000023,0.9050000000000159,0.9049999999999999 
(68, 220, 223), -1.5450000000000195,-1.545,-1.545000000000023,-1.545000000000016,-1.545 
(68, 223, 220), 1.5450000000000195,1.545,1.545000000000023,1.545000000000016,1.545 
(69, 220, 223), -1.5450000000000195,-1.545,-1.545000000000023,-1.545000000000016,-1.545 
(69, 223, 220), 1.5450000000000195,1.545,1.545000000000023,1.545000000000016,1.545 
(70, 221, 222), 0.0,0.0,0.0,0.0,8.673617379884035e-19 
(70, 222, 221), 0.0,0.0,0.0,0.0,-8.673617379884035e-19 
(71, 223, 318), 0.0,0.0,0.0,0.0,-0.21999999999999992 
(71, 318, 223), 0.0,0.0,0.0,0.0,0.21999999999999992 
(72, 301, 302), 0.0,0.0,0.0,0.0,0.0 
(72, 302, 301), 0.0,0.0,0.0,0.0,0.0 
(73, 301, 303), 0.0,0.0,-0.5300000000000001,-0.5299999999999999,-0.5299999999999796 
(73, 303, 301), 0.0,0.0,0.5300000000000001,0.5299999999999999,0.5299999999999796 
(74, 301, 305), 0.0,0.0,0.0,0.0,-2.042810365310288e-14 
(74, 305, 301), 0.0,0.0,0.0,0.0,2.042810365310288e-14 
(75, 302, 304), 0.0,0.0,0.0,0.0,0.0 
(75, 304, 302), 0.0,0.0,0.0,0.0,0.0 
(76, 302, 306), 0.0,0.0,0.0,-0.21999999999999997,-0.020000000000000018 
(76, 306, 302), 0.0,0.0,0.0,0.21999999999999997,0.020000000000000018 
(77, 303, 309), 0.0,0.0,0.0,0.0,0.0 
(77, 309, 303), 0.0,0.0,0.0,0.0,0.0 
(78, 304, 309), -0.74,-0.74,-0.74,-0.74,-0.74 
(78, 309, 304), 0.74,0.74,0.74,0.74,0.74 
(79, 305, 310), -0.71,-0.71,-0.71,-0.71,-0.7100000000000204 
(79, 310, 305), 0.71,0.71,0.71,0.71,0.7100000000000204 
(80, 306, 310), -1.36,-1.36,-1.36,-1.58,-1.3800000000000001 
(80, 310, 306), 1.36,1.36,1.36,1.58,1.3800000000000001 
(81, 307, 308), -0.14999999999999986,-0.15000000000000058,-0.14999999999999916,-0.14999999999999988,-0.6999999999999992 
(81, 308, 307), 0.14999999999999986,0.15000000000000058,0.14999999999999916,0.14999999999999988,0.6999999999999992 
(82, 308, 309), 0.0,0.0,0.0,0.0,0.0 
(82, 309, 308), 0.0,0.0,0.0,0.0,0.0 
(83, 308, 310), -0.8509999999999993,-0.8510000000000001,-0.8510000000000001,-0.851,-1.4009999999999718 
(83, 310, 308), 0.8509999999999993,0.8510000000000001,0.8510000000000001,0.851,1.4009999999999718 
(84, 311, 313), 0.0,0.0,0.0,0.0,0.0 
(84, 313, 311), 0.0,0.0,0.0,0.0,0.0 
(85, 311, 314), 0.0,0.0,0.0,0.0,0.0 
(85, 314, 311), 0.0,0.0,0.0,0.0,0.0 
(86, 312, 313), -3.903623903532218,-4.420577943584601,-3.903829496731219,-4.1238275376210005,-4.473864498656523 
(86, 313, 312), 3.903623903532218,4.420577943584601,3.903829496731219,4.1238275376210005,4.473864498656523 
(87, 312, 323), 0.0,0.0,0.0,0.0,0.0 
(87, 323, 312), 0.0,0.0,0.0,0.0,0.0 
(88, 313, 323), 0.0,0.0,0.0,0.0,0.0 
(88, 323, 313), 0.0,0.0,0.0,0.0,0.0 
(89, 314, 316), 0.0,0.0,0.0,0.0,0.0 
(89, 316, 314), 0.0,0.0,0.0,0.0,0.0 
(90, 315, 316), -2.0700000000000003,-2.619999999999999,-2.619999999999999,-2.380000000000001,-2.6199999999999997 
(90, 316, 315), 2.0700000000000003,2.619999999999999,2.619999999999999,2.380000000000001,2.6199999999999997 
(91, 315, 321), 0.0,0.0,0.0,0.0,0.0 
(91, 321, 315), 0.0,0.0,0.0,0.0,0.0 
(92, 315, 321), 0.0,0.0,0.0,0.0,0.0 
(92, 321, 315), 0.0,0.0,0.0,0.0,0.0 
(93, 315, 324), 0.0,0.0,0.0,0.0,0.0 
(93, 324, 315), 0.0,0.0,0.0,0.0,0.0 
(94, 316, 317), -1.5199999999999623,-2.0700000000000163,-2.069999999999946,-1.8299999999999237,-2.0699999999999994 
(94, 317, 316), 1.5199999999999623,2.0700000000000163,2.069999999999946,1.8299999999999237,2.0699999999999994 
(95, 316, 319), -3.863576125695545e-14,-5.284661597215745e-14,-5.284661597215745e-14,0.0,0.0 
(95, 319, 316), 3.863576125695545e-14,5.284661597215745e-14,5.284661597215745e-14,0.0,0.0 
(96, 317, 318), 0.0,0.0,0.0,4.440892098500626e-16,0.0 
(96, 318, 317), 0.0,0.0,0.0,-4.440892098500626e-16,0.0 
(97, 317, 322), 0.0,0.0,0.0,-1.72,0.0 
(97, 322, 317), 0.0,0.0,0.0,1.72,0.0 
(98, 318, 321), 0.0,0.0,0.0,0.0,0.0 
(98, 321, 318), 0.0,0.0,0.0,0.0,0.0 
(99, 318, 321), 0.0,0.0,0.0,0.0,0.0 
(99, 321, 318), 0.0,0.0,0.0,0.0,0.0 
(100, 319, 320), 0.0,0.0,0.0,0.03599999999999992,0.03599999999999992 
(100, 320, 319), 0.0,0.0,0.0,-0.03599999999999992,-0.03599999999999992 
(101, 319, 320), 0.0,0.0,0.0,0.03599999999999992,0.03599999999999992 
(101, 320, 319), 0.0,0.0,0.0,-0.03599999999999992,-0.03599999999999992 
(102, 320, 323), 0.0,0.0,0.0,0.0,0.0 
(102, 323, 320), 0.0,0.0,0.0,0.0,0.0 
(103, 320, 323), 0.0,0.0,0.0,0.0,0.0 
(103, 323, 320), 0.0,0.0,0.0,0.0,0.0 
(104, 321, 322), 0.0,0.0,0.0,0.0,0.0 
(104, 322, 321), 0.0,0.0,0.0,0.0,0.0 
(105, 323, 325), 0.0,0.0,0.0,0.0,0.0 
(105, 325, 323), 0.0,0.0,0.0,0.0,0.0 
(106, 101, 1001), 0.0,0.0,0.0,0.0,0.0 
(106, 1001, 101), 0.0,0.0,0.0,0.0,0.0 
(107, 101, 1002), 0.0,0.0,0.0,0.0,0.0 
(107, 1002, 101), 0.0,0.0,0.0,0.0,0.0 
(108, 101, 1003), 0.0,0.0,0.0,0.0,0.0 
(108, 1003, 101), 0.0,0.0,0.0,0.0,0.0 
(109, 101, 1004), 0.0,0.0,0.0,0.0,0.0 
(109, 1004, 101), 0.0,0.0,0.0,0.0,0.0 
(110, 102, 1005), 0.0,0.0,0.0,0.0,0.0 
(110, 1005, 102), 0.0,0.0,0.0,0.0,0.0 
(111, 102, 1006), 0.0,0.0,0.0,0.0,0.0 
(111, 1006, 102), 0.0,0.0,0.0,0.0,0.0 
(112, 102, 1007), 0.0,0.0,0.0,0.0,0.0 
(112, 1007, 102), 0.0,0.0,0.0,0.0,0.0 
(113, 102, 1008), 0.0,0.0,0.0,0.0,0.0 
(113, 1008, 102), 0.0,0.0,0.0,0.0,0.0 
(114, 103, 124), -6.661338147750939e-16,0.0,-2.220446049250313e-16,0.0,-8.881784197001252e-16 
(114, 124, 103), 0.0,-1.700029006457271e-16,-1.2576745200831851e-16,8.847089727481716e-17,1.3877787807814457e-17 
(115, 107, 1009), 0.0,0.0,0.0,0.0,0.0 
(115, 1009, 107), 0.0,0.0,0.0,0.0,0.0 
(116, 109, 111), 0.0,0.0,0.0,0.0,0.0 
(116, 111, 109), 0.0,0.0,0.0,0.0,0.0 
(117, 109, 112), -2.9349999999999996,-2.9349999999999996,-2.9349999999999996,-2.9349999999999996,-2.934999999999999 
(117, 112, 109), 2.9348478047211684,2.934852432036486,2.934819183943185,2.9353575295857564,2.9358461596128764 
(118, 110, 111), 0.0,0.0,0.0,0.0,0.0 
(118, 111, 110), -1.3500311979441904e-13,-1.3500311979441904e-13,0.0,-8.881784197001252e-16,-2.220446049250313e-16 
(119, 110, 112), -4.152999999999999,-4.032999999999976,-4.589242414516976,-5.4244152702068185,-4.188058730599027 
(119, 112, 110), 4.152331096154346,4.032428397267342,4.588437555474847,5.423543484036658,4.1877946726003 
(120, 113, 1010), 0.0,0.0,0.0,0.0,0.0 
(120, 1010, 113), 0.0,0.0,0.0,0.0,0.0 
(121, 113, 1011), 0.0,0.0,0.0,0.0,0.0 
(121, 1011, 113), 0.0,0.0,0.0,0.0,0.0 
(122, 113, 1012), 0.0,0.0,0.0,0.0,0.0 
(122, 1012, 113), 0.0,0.0,0.0,0.0,0.0 
(123, 113, 1013), 0.0,0.0,0.0,0.0,0.0 
(123, 1013, 113), 0.0,0.0,0.0,0.0,0.0 
(124, 114, 1014), 0.0,0.0,0.0,0.0,0.0 
(124, 1014, 114), 0.0,0.0,0.0,0.0,0.0 
(125, 115, 1015), 0.0,0.0,0.0,0.0,0.0 
(125, 1015, 115), 0.0,0.0,0.0,0.0,0.0 
(126, 115, 1016), 0.0,0.0,0.0,0.0,0.0 
(126, 1016, 115), 0.0,0.0,0.0,0.0,0.0 
(127, 115, 1017), 0.0,0.0,0.0,0.0,0.0 
(127, 1017, 115), 0.0,0.0,0.0,0.0,0.0 
(128, 116, 1018), 0.0,0.0,0.0,0.0,0.0 
(128, 1018, 116), 0.0,0.0,0.0,0.0,0.0 
(129, 118, 1019), 0.0,0.0,0.0,0.0,0.0 
(129, 1019, 118), 0.0,0.0,0.0,0.0,0.0 
(130, 121, 1020), 0.0,0.0,0.0,0.0,0.0 
(130, 1020, 121), 0.0,0.0,0.0,0.0,0.0 
(131, 122, 1021), 0.0,0.0,0.0,0.0,0.0 
(131, 1021, 122), 0.0,0.0,0.0,0.0,0.0 
(132, 122, 1022), 0.0,0.0,0.0,0.0,0.0 
(132, 1022, 122), 0.0,0.0,0.0,0.0,0.0 
(133, 122, 1023), 0.0,0.0,0.0,0.0,0.0 
(133, 1023, 122), 0.0,0.0,0.0,0.0,0.0 
(134, 122, 1024), 0.0,0.0,0.0,0.0,0.0 
(134, 1024, 122), 0.0,0.0,0.0,0.0,0.0 
(135, 122, 1025), 0.0,0.0,0.0,0.0,0.0 
(135, 1025, 122), 0.0,0.0,0.0,0.0,0.0 
(136, 122, 1026), 0.0,0.0,0.0,0.0,0.0 
(136, 1026, 122), 0.0,0.0,0.0,0.0,0.0 
(137, 123, 1027), 0.0,0.0,0.0,0.0,0.0 
(137, 1027, 123), 0.0,0.0,0.0,0.0,0.0 
(138, 123, 1028), 0.0,0.0,0.0,0.0,0.0 
(138, 1028, 123), 0.0,0.0,0.0,0.0,0.0 
(139, 123, 1029), 0.0,0.0,0.0,0.0,0.0 
(139, 1029, 123), 0.0,0.0,0.0,0.0,0.0 
(140, 123, 1030), 0.0,0.0,0.0,0.0,0.0 
(140, 1030, 123), 0.0,0.0,0.0,0.0,0.0 
(141, 123, 1031), 0.0,0.0,0.0,0.0,0.0 
(141, 1031, 123), 0.0,0.0,0.0,0.0,0.0 
(142, 201, 1032), 0.0,0.0,0.0,0.0,0.0 
(142, 1032, 201), 0.0,0.0,0.0,0.0,0.0 
(143, 201, 1033), 0.0,0.0,0.0,0.0,0.0 
(143, 1033, 201), 0.0,0.0,0.0,0.0,0.0 
(144, 201, 1034), 0.0,0.0,0.0,0.0,0.0 
(144, 1034, 201), 0.0,0.0,0.0,0.0,0.0 
(145, 201, 1035), 0.0,0.0,0.0,0.0,0.0 
(145, 1035, 201), 0.0,0.0,0.0,0.0,0.0 
(146, 202, 1036), 0.0,0.0,0.0,0.0,0.0 
(146, 1036, 202), 0.0,0.0,0.0,0.0,0.0 
(147, 202, 1037), 0.0,0.0,0.0,0.0,0.0 
(147, 1037, 202), 0.0,0.0,0.0,0.0,0.0 
(148, 202, 1038), 0.0,0.0,0.0,0.0,0.0 
(148, 1038, 202), 0.0,0.0,0.0,0.0,0.0 
(149, 202, 1039), 0.0,0.0,0.0,0.0,0.0 
(149, 1039, 202), 0.0,0.0,0.0,0.0,0.0 
(150, 203, 224), 2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,0.1363074543837811,-0.816347067785694 
(150, 224, 203), -1.3877787807814457e-17,-2.6020852139652106e-18,-7.719519468096792e-16,-0.13574813808823039,0.8163965632856248 
(151, 207, 1040), 0.0,0.0,0.0,0.0,0.0 
(151, 1040, 207), 0.0,0.0,0.0,0.0,0.0 
(152, 207, 1041), 0.0,0.0,0.0,0.0,0.0 
(152, 1041, 207), 0.0,0.0,0.0,0.0,0.0 
(153, 209, 211), 0.0,0.0,0.0,0.0,0.0 
(153, 211, 209), 0.0,0.0,0.0,0.0,-1.7763568394002505e-15 
(154, 209, 212), -1.75,-0.2799999999999999,-0.5400000000000003,-1.490692444368349,-1.5169791915998714 
(154, 212, 209), 1.750349206326777,0.28087272450215117,0.5404335406665259,1.490844733083116,1.5174061056845316 
(155, 210, 211), 0.0,0.0,0.0,0.0,0.0 
(155, 211, 210), 0.0,0.0,0.0,0.0,0.0 
(156, 210, 212), -5.169999999999999,-5.83,-5.17,-5.17,-5.72 
(156, 212, 210), 5.169479965507355,5.829403406171237,5.169430551928811,5.169155266916851,5.719197331029845 
(157, 213, 1042), -1.7,-1.7,-1.7,-1.7,-3.55 
(157, 1042, 213), 1.7,1.7,1.7,1.7,3.55 
(158, 213, 1043), 0.0,0.0,0.0,0.0,0.0 
(158, 1043, 213), 0.0,0.0,0.0,0.0,0.0 
(159, 213, 1044), 0.0,0.0,0.0,0.0,0.0 
(159, 1044, 213), 0.0,0.0,0.0,0.0,0.0 
(160, 214, 1045), 0.0,0.0,0.0,0.0,0.0 
(160, 1045, 214), 0.0,0.0,0.0,0.0,0.0 
(161, 215, 1046), 0.0,0.0,0.0,0.0,0.0 
(161, 1046, 215), 0.0,0.0,0.0,0.0,0.0 
(162, 215, 1047), 0.0,0.0,0.0,0.0,0.0 
(162, 1047, 215), 0.0,0.0,0.0,0.0,0.0 
(163, 215, 1048), 0.0,0.0,0.0,0.0,0.0 
(163, 1048, 215), 0.0,0.0,0.0,0.0,0.0 
(164, 215, 1049), 0.0,0.0,0.0,0.0,0.0 
(164, 1049, 215), 0.0,0.0,0.0,0.0,0.0 
(165, 215, 1050), 0.0,0.0,0.0,0.0,0.0 
(165, 1050, 215), 0.0,0.0,0.0,0.0,0.0 
(166, 216, 1051), 0.0,-1.55,-0.7089999999999534,-1.55,-1.55 
(166, 1051, 216), 0.0,1.55,0.7089999999999534,1.55,1.55 
(167, 218, 1052), 0.0,0.0,0.0,0.0,0.0 
(167, 1052, 218), 0.0,0.0,0.0,0.0,0.0 
(168, 221, 1053), 0.0,0.0,0.0,0.0,0.0 
(168, 1053, 221), 0.0,0.0,0.0,0.0,0.0 
(169, 222, 1054), 0.0,0.0,0.0,0.0,0.0 
(169, 1054, 222), 0.0,0.0,0.0,0.0,0.0 
(170, 222, 1055), 0.0,0.0,0.0,0.0,0.0 
(170, 1055, 222), 0.0,0.0,0.0,0.0,0.0 
(171, 222, 1056), 0.0,0.0,0.0,0.0,0.0 
(171, 1056, 222), 0.0,0.0,0.0,0.0,0.0 
(172, 222, 1057), 0.0,0.0,0.0,0.0,0.0 
(172, 1057, 222), 0.0,0.0,0.0,0.0,0.0 
(173, 222, 1058), 0.0,0.0,0.0,0.0,0.0 
(173, 1058, 222), 0.0,0.0,0.0,0.0,0.0 
(174, 222, 1059), 0.0,0.0,0.0,0.0,0.0 
(174, 1059, 222), 0.0,0.0,0.0,0.0,0.0 
(175, 223, 1060), 0.0,0.0,0.0,0.0,0.0 
(175, 1060, 223), 0.0,0.0,0.0,0.0,0.0 
(176, 223, 1061), 0.0,0.0,0.0,0.0,0.0 
(176, 1061, 223), 0.0,0.0,0.0,0.0,0.0 
(177, 223, 1062), 0.0,0.0,0.0,0.0,0.0 
(177, 1062, 223), 0.0,0.0,0.0,0.0,0.0 
(178, 223, 1063), 0.0,0.0,0.0,0.0,0.0 
(178, 1063, 223), 0.0,0.0,0.0,0.0,0.0 
(179, 223, 1064), 0.0,0.0,0.0,0.0,0.0 
(179, 1064, 223), 0.0,0.0,0.0,0.0,0.0 
(180, 223, 1065), 0.0,0.0,0.0,0.0,0.0 
(180, 1065, 223), 0.0,0.0,0.0,0.0,0.0 
(181, 301, 1066), 0.0,0.0,0.0,0.0,0.0 
(181, 1066, 301), 0.0,0.0,0.0,0.0,0.0 
(182, 301, 1067), 0.0,0.0,0.0,0.0,0.0 
(182, 1067, 301), 0.0,0.0,0.0,0.0,0.0 
(183, 301, 1068), 0.0,0.0,0.0,0.0,0.0 
(183, 1068, 301), 0.0,0.0,0.0,0.0,0.0 
(184, 301, 1069), 0.0,0.0,0.0,0.0,0.0 
