70, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
33, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
121, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
69, -0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0 
114, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
165, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
96, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
166, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
133, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
35, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
172, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
125, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
83, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
130, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
65, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
17, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
64, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
44, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
84, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
4, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
110, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
127, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
168, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
86, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
117, -0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0 
126, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
93, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
99, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
67, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
94, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
115, -0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0 
1, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
105, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
30, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
32, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
77, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
80, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
171, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
82, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
91, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
43, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
132, 0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0 
75, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
9, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
34, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
157, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
7, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
104, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
128, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
87, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
179, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
3, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
79, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
118, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
71, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
120, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
154, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
113, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
76, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
167, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
100, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
81, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
122, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
98, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
16, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
169, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
10, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
180, -0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
161, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
162, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
129, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
88, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
73, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
119, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
6, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
92, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
156, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
123, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
116, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
72, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
28, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
5, -0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
163, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
27, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
164, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
97, 0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
