92, 0.0,0.0,1.0,1.0,1.0,1.0 
156, 1.0,1.0,1.0,1.0,1.0,1.0 
123, 0.0,0.0,1.0,1.0,1.0,1.0 
116, 0.0,0.0,1.0,1.0,1.0,1.0 
72, 0.0,-0.0,0.0,0.0,1.0,1.0 
28, 0.0,0.0,0.0,0.0,1.0,1.0 
5, -0.0,0.0,1.0,1.0,1.0,1.0 
163, 0.0,0.0,1.0,1.0,1.0,1.0 
27, 0.0,0.0,1.0,1.0,1.0,1.0 
164, 0.0,0.0,1.0,1.0,1.0,1.0 
97, 0.0,0.0,1.0,1.0,1.0,1.0 
